fold,class,bar_resnet50,bar_vgg16
1,Pepper__bell___healthy,0.24655812978744507,0.15258252620697021
1,Pepper__bell___healthy,0.2255195528268814,0.17151173949241638
1,Pepper__bell___healthy,0.16529038548469543,0.25347623229026794
1,Pepper__bell___healthy,0.23556698858737946,0.1945260465145111
1,Pepper__bell___healthy,0.3047342896461487,0.1952490508556366
1,Pepper__bell___healthy,0.2528122663497925,0.20308955013751984
1,Pepper__bell___healthy,0.14309509098529816,0.15465939044952393
1,Pepper__bell___healthy,0.3837363123893738,0.4155369699001312
1,Pepper__bell___healthy,0.7278236746788025,0.7875425219535828
1,Pepper__bell___healthy,0.20185407996177673,0.23326458036899567
1,Pepper__bell___healthy,0.17102091014385223,0.1406286656856537
1,Pepper__bell___healthy,0.23462049663066864,0.1545458883047104
1,Pepper__bell___healthy,0.19075722992420197,0.15222536027431488
1,Pepper__bell___healthy,0.23936979472637177,0.4123409688472748
1,Pepper__bell___healthy,0.22480355203151703,0.22246773540973663
1,Pepper__bell___healthy,0.4723898470401764,0.5105923414230347
1,Pepper__bell___healthy,0.19939939677715302,0.14954622089862823
1,Pepper__bell___healthy,0.2693653702735901,0.22958223521709442
1,Pepper__bell___healthy,0.13446326553821564,0.10400775820016861
1,Pepper__bell___healthy,0.1714777648448944,0.15945349633693695
1,Pepper__bell___healthy,0.16471605002880096,0.2691967487335205
1,Pepper__bell___healthy,0.3111669421195984,0.2616356909275055
1,Pepper__bell___healthy,0.7595580220222473,0.8010194301605225
1,Pepper__bell___healthy,0.16422322392463684,0.1147785633802414
1,Pepper__bell___healthy,0.21475765109062195,0.16032996773719788
1,Pepper__bell___healthy,0.22141319513320923,0.4242047071456909
1,Pepper__bell___healthy,0.16663675010204315,0.14808043837547302
1,Pepper__bell___healthy,0.3041112720966339,0.29101845622062683
1,Pepper__bell___healthy,0.3895171880722046,0.46417349576950073
1,Pepper__bell___healthy,0.3238368034362793,0.265460729598999
1,Pepper__bell___healthy,0.1770942509174347,0.23051247000694275
1,Pepper__bell___healthy,0.2938452661037445,0.3042675256729126
1,Pepper__bell___healthy,0.17560292780399323,0.19740743935108185
1,Pepper__bell___healthy,0.12404482066631317,0.1411275416612625
1,Pepper__bell___healthy,0.20014706254005432,0.13196897506713867
1,Pepper__bell___healthy,0.3640763461589813,0.2929030954837799
1,Pepper__bell___healthy,0.2714442312717438,0.3341864049434662
1,Pepper__bell___healthy,0.4796566367149353,0.447986900806427
